17,Sav Rocca,PHI,P,77,3334,2958,65,43.3,37.9,1,8,12,24,4,12,41,296,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
18,Brandon Fields,MIA,P,74,3249,2624,71,43.9,35.5,0,8,7,24,7,15,37,485,2,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
19,Jason Baker,CAR,P,73,3217,2841,63,44.1,37.4,3,3,11,30,5,13,41,276,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
20,Andy Lee,SF,P,66,3155,2611,82,47.8,39.0,1,1,6,13,9,11,39,364,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
21,Mat McBriar,DAL,P,24,1175,971,66,49.0,38.8,1,4,1,5,3,0,16,144,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
22,Steve Weatherford,JAC,P,21,915,792,57,43.6,37.7,0,3,2,2,3,6,7,63,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
23,Adam Podlesh,JAC,P,46,1989,1683,60,43.2,36.6,0,3,1,12,5,13,24,206,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
24,Jeff Feagles,NYG,P,64,2814,2574,61,44.0,40.2,0,19,3,23,5,13,24,140,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
25,Derrick Frost,GB,P,48,2021,1732,65,42.1,36.1,0,6,6,8,5,7,24,189,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
26,Jeremy Kapinos,GB,P,17,667,587,55,39.2,34.5,0,2,3,7,1,2,9,60,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
27,Michael Koenen,ATL,P,63,2566,2437,60,40.7,37.5,2,4,8,25,4,27,20,49,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
28,Brian Moorman,BUF,P,58,2557,2270,63,44.1,39.1,0,9,14,23,5,12,18,187,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
29,Reggie Hodges,NYJ,P,44,1884,1597,61,42.8,35.5,1,1,6,14,5,12,20,187,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
30,Hunter Smith,IND,P,53,2343,2054,64,44.2,38.8,0,3,10,23,2,11,27,249,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
31,Mike Scifres,SD,P,51,2332,2086,67,45.7,40.9,0,3,8,19,5,12,23,146,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
32,Glenn Pakulak,NO,P,24,1144,907,70,47.7,37.8,0,1,3,3,2,0,18,197,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
33,Matt Turk,HOU,P,53,2240,1865,59,42.3,35.2,0,1,10,17,7,14,21,235,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
34,Dirk Johnson,ARI,P,40,1670,1408,59,41.8,35.2,0,4,6,13,4,7,19,182,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
35,Brett Kern,DEN,P,46,2150,1740,64,46.7,37.8,0,4,4,13,4,6,28,330,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
36,Chris Hanson,NE,P,49,2143,1785,70,43.7,36.4,0,9,6,19,10,13,11,158,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
37,Paul Ernster,PIT,K,12,379,375,43,31.6,31.3,0,6,0,4,0,4,2,4,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
38,Matt Cassel,NE,QB,1,57,57,57,57.0,57.0,0,0,1,1,0,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
39,Phil Dawson,CLE,K,1,33,33,33,33.0,33.0,0,0,1,1,0,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
40,Josh Brown,STL,K,1,20,20,20,20.0,20.0,0,1,0,1,0,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,REG,PUNTING,1
1,Chris Kluwe,MIN,P,8,362,253,60,45.3,31.6,0,1,2,2,0,0,5,109,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,POST,PUNTING,1
2,Mike Scifres,SD,P,12,599,520,67,49.9,43.3,0,2,1,7,0,5,4,79,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,POST,PUNTING,1
3,Sam Koch,BAL,P,20,845,761,52,42.3,38.1,0,1,3,7,2,4,10,44,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,POST,PUNTING,1
4,Hunter Smith,IND,P,6,281,189,63,46.8,31.5,0,1,1,0,1,0,3,72,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,POST,PUNTING,1
5,Craig Hentrich,TEN,P,4,213,144,66,53.3,36.0,0,0,0,0,2,1,1,29,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,POST,PUNTING,1
6,Michael Koenen,ATL,P,5,212,213,49,42.4,42.6,0,1,1,0,0,1,2,-1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,POST,PUNTING,1
7,Mitch Berger,PIT,P,14,595,472,51,42.5,33.7,0,0,2,1,1,0,11,103,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,POST,PUNTING,1
8,Ben Graham,ARI,P,20,779,701,53,39.0,35.0,0,3,4,12,1,5,7,58,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,POST,PUNTING,1
9,Jason Baker,CAR,P,4,192,177,53,48.0,44.3,0,1,0,0,0,0,3,15,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,POST,PUNTING,1
10,Sav Rocca,PHI,P,9,403,384,58,44.8,42.7,0,1,1,6,0,2,5,19,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,POST,PUNTING,1
11,Brandon Fields,MIA,P,3,132,111,56,44.0,37.0,0,0,0,1,0,1,2,21,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,POST,PUNTING,1
12,Jeff Feagles,NYG,P,2,90,90,45,45.0,45.0,0,0,1,1,0,0,1,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,POST,PUNTING,1
13,Ben Roethlisberger,PIT,QB,1,25,25,25,25.0,25.0,0,0,1,1,0,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,POST,PUNTING,1
1,Kyle Larson,CIN,P,28,1172,1034,55,41.9,36.9,0,1,2,6,1,7,17,118,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
2,Sam Koch,BAL,P,24,1134,925,62,47.3,38.5,0,1,2,7,6,5,10,89,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
3,Chris Kluwe,MIN,P,23,1067,923,58,46.4,40.1,0,0,4,7,1,2,16,124,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
4,Dustin Colquitt,KC,P,21,1021,832,66,48.6,39.6,0,2,4,4,4,0,11,109,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
5,Michael Koenen,ATL,P,24,1015,918,53,42.3,38.3,0,1,3,5,0,9,11,97,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
6,Dirk Johnson,ARI,P,22,1003,853,58,45.6,38.8,0,3,1,3,2,1,15,110,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
7,Jason Baker,CAR,P,22,978,878,59,44.5,39.9,0,0,0,9,1,8,13,80,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
8,Brandon Fields,MIA,P,21,927,766,57,44.1,36.5,0,2,2,9,2,3,12,121,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
9,Donnie Jones,STL,P,21,921,686,63,43.9,32.7,0,2,3,7,1,2,13,215,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
10,Chris Hanson,NE,P,20,904,672,59,45.2,33.6,0,4,2,1,2,1,11,192,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
11,Jeff Feagles,NYG,P,20,846,720,55,42.3,36.0,0,7,1,9,3,1,8,66,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
12,Dave Zastudil,CLE,P,19,841,662,60,44.3,33.1,1,4,1,4,4,2,8,99,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
13,Nick Harris,DET,P,19,833,640,58,43.8,33.7,0,2,1,6,3,2,11,133,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
14,Mike Scifres,SD,P,18,829,752,75,46.1,41.8,0,0,4,7,2,4,8,37,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
15,Craig Hentrich,TEN,P,18,815,678,56,45.3,37.7,0,0,2,8,2,4,10,97,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
16,Sav Rocca,PHI,P,17,691,609,59,40.6,35.8,0,4,1,7,2,2,8,42,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
17,Josh Bidwell,TB,P,15,672,592,55,44.8,39.5,0,2,3,4,1,1,8,60,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
18,Matt Turk,HOU,P,15,659,473,58,43.9,31.5,0,0,0,2,3,3,9,126,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
19,Mat McBriar,DAL,P,14,655,568,62,46.8,40.6,0,4,0,4,0,1,9,87,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
20,Adam Podlesh,JAC,P,16,628,553,54,39.3,34.6,0,6,0,4,1,2,7,55,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
21,Paul Ernster,PIT,K,14,586,528,55,41.9,37.7,0,2,1,5,2,2,7,18,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
22,Adam Crossett,IND,K,13,570,532,57,43.8,40.9,0,0,1,7,1,3,8,18,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
23,Brad Maynard,CHI,P,12,519,397,56,43.3,33.1,0,2,2,3,3,0,5,62,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
24,D.J. Fitzpatrick,BUF,P,9,370,310,51,41.1,34.4,0,0,1,3,1,0,7,40,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
25,Jay Ottovegio,DAL,P,5,230,203,53,46.0,40.6,0,0,1,0,0,2,2,27,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
26,Andy Lee,SF,P,10,420,317,63,42.0,28.8,1,1,2,2,1,1,5,83,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
27,Zac Atterberry,CHI,P,10,415,395,51,41.5,39.5,0,3,0,1,0,2,5,20,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
28,Brian Moorman,BUF,P,10,405,358,53,40.5,35.8,0,3,1,2,1,0,5,27,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
29,Brett Kern,DEN,P,8,377,311,63,47.1,34.6,1,1,1,2,1,1,4,46,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
30,Mitch Berger,PIT,P,6,278,256,49,46.3,42.7,0,0,0,3,1,0,5,2,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
31,Hunter Smith,IND,P,9,457,371,56,50.8,41.2,0,0,0,3,1,0,8,66,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
32,Shane Lechler,OAK,P,3,133,120,47,44.3,40.0,0,0,1,1,0,0,2,13,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
33,Richmond McGee,PHI,P,3,105,105,44,35.0,35.0,0,0,0,1,0,3,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
34,Eddie Johnson,DET,P,1,41,38,41,41.0,38.0,0,0,0,0,0,0,1,3,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
35,Billy Vinnedge,SD,P,1,40,20,40,40.0,20.0,0,0,0,0,1,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2008,PRE,PUNTING,1
1,Andy Lee,SF,P,105,4968,4306,74,47.3,41.0,0,3,20,42,13,16,53,402,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
2,Dustin Colquitt,KC,P,95,4322,3755,81,45.5,39.1,1,5,12,27,9,19,50,387,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
3,Jason Baker,CAR,P,90,3978,3393,64,44.2,37.7,0,5,10,22,5,16,54,485,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
4,Brad Maynard,CHI,P,88,3682,3288,56,41.8,37.4,0,12,12,27,9,17,38,214,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
5,Michael Koenen,ATL,P,88,3824,3417,63,43.5,38.8,0,5,6,30,5,31,41,307,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
6,Mike Scifres,SD,P,81,3735,3244,70,46.1,39.6,1,9,15,36,9,19,29,311,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
7,Donnie Jones,STL,P,78,3684,3067,80,47.2,39.3,0,5,8,18,9,8,48,437,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
8,Chris Kluwe,MIN,P,81,3621,3001,70,44.7,37.0,0,19,4,34,9,6,43,440,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
9,Shane Lechler,OAK,P,73,3585,3000,70,49.1,41.1,0,3,11,25,7,12,40,445,2,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
10,Sam Paulescu,DEN,P,5,221,200,51,44.2,40.0,0,2,0,1,0,0,3,21,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
11,Mike Barr,ARI,P,59,2385,1901,61,40.4,31.7,1,6,8,15,5,12,28,384,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
12,Ryan Plackemeier,SEA,P,86,3436,2954,62,40.0,34.3,0,14,14,30,6,15,37,362,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
13,Sam Koch,BAL,P,78,3397,2842,64,43.6,36.0,1,8,7,20,9,16,38,375,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
14,Josh Bidwell,TB,P,77,3382,2902,61,43.9,37.2,1,5,13,30,10,11,38,280,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
15,Jeremy Kapinos,NYJ,P,5,208,182,48,41.6,36.4,0,0,2,2,1,1,1,6,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
16,Brandon Fields,MIA,P,77,3327,2820,61,43.2,36.6,0,11,14,10,6,7,39,387,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
17,Brian Moorman,BUF,P,81,3302,3046,75,40.8,37.6,0,13,12,30,3,16,37,196,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
18,Dirk Johnson,CHI,P,4,199,157,60,49.8,39.3,0,0,0,1,1,1,2,22,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
19,Scott Player,CLE,P,13,593,524,57,45.6,40.3,0,3,2,6,2,0,6,29,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
20,Craig Hentrich,TEN,P,70,2939,2555,66,42.0,36.5,0,7,12,24,6,15,30,264,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
21,Derrick Frost,WAS,P,75,3072,2730,64,41.0,36.4,0,5,16,23,7,15,32,202,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2007,REG,PUNTING,1
