,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1,2015,REG,TACKLES,10
78,Valentino Blake,PIT,CB,76,64,12,1.0,0,14,2,1,112,70T,1,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2,2015,REG,TACKLES,10
78,Brandon Browner,NO,CB,76,63,13,0.0,--,11,1,0,0,0,0,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2,2015,REG,TACKLES,10
78,Brandon Carr,DAL,CB,76,60,16,0.0,--,--,--,--,--,--,0,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2,2015,REG,TACKLES,10
78,Dwight Lowery,IND,FS,76,56,20,1.0,0,13,4,1,96,69T,0,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2,2015,REG,TACKLES,10
78,J.J. Watt,HOU,DE,76,57,19,17.5,--,--,--,--,--,--,3,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2,2015,REG,TACKLES,10
83,Mike Adams,IND,SS,75,52,23,1.0,0,11,5,1,63,38,3,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2,2015,REG,TACKLES,10
83,Rey Maualuga,CIN,MLB,75,43,32,0.0,--,4,1,0,15,15,0,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2,2015,REG,TACKLES,10
85,Vontaze Burfict,CIN,OLB,74,57,17,1.0,--,7,2,0,16,16,0,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2,2015,REG,TACKLES,10
85,Kam Chancellor,SEA,SS,74,44,30,0.0,--,6,2,0,6,6,1,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2,2015,REG,TACKLES,10
85,Logan Ryan,NE,CB,74,58,16,0.0,--,18,4,0,39,25,0,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2,2015,REG,TACKLES,10
85,Andrew Sendejo,MIN,SS,74,58,16,0.5,--,4,1,0,9,9,0,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2,2015,REG,TACKLES,10
85,Charles Woodson,OAK,FS,74,59,15,0.0,--,14,5,0,22,11,1,3,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2,2015,REG,TACKLES,10
90,Aaron Colvin,JAC,CB,73,60,13,4.0,--,--,--,--,--,--,1,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2,2015,REG,TACKLES,10
90,Roman Harper,CAR,SS,73,46,27,0.0,--,--,--,--,--,--,0,2,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2,2015,REG,TACKLES,10
90,Denzel Perryman,SD,ILB,73,64,9,2.0,--,--,--,--,--,--,1,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2,2015,REG,TACKLES,10
93,Damon Harrison,NYJ,NT,72,39,33,0.5,--,--,--,--,--,--,1,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2,2015,REG,TACKLES,10
