url,year,season_type,category,last_page
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=8",2008,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=9",2008,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1",2008,REG,KICKING,2
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=10",2008,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=2",2008,REG,KICKING,2
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1",2008,REG,FIELD_GOALS,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1",2008,REG,KICK_RETURNS,5
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2",2008,REG,KICK_RETURNS,5
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=3",2008,REG,KICK_RETURNS,5
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=5",2008,REG,KICK_RETURNS,5
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=4",2008,REG,KICK_RETURNS,5
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1",2008,REG,PUNTING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1",2008,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2",2008,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=3",2008,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=4",2008,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=5",2008,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=6",2008,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=7",2008,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=8",2008,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=9",2008,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=10",2008,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1",2008,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=3",2008,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2",2008,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=4",2008,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=5",2008,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=6",2008,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=7",2008,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=8",2008,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=9",2008,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=10",2008,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1",2008,POST,PASSING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1",2008,POST,RUSHING,2
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=2",2008,POST,RUSHING,2
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1",2008,POST,RECEIVING,3
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=2",2008,POST,RECEIVING,3
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=3",2008,POST,RECEIVING,3
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1",2008,POST,KICKING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1",2008,POST,FIELD_GOALS,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1",2008,POST,KICK_RETURNS,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1",2008,POST,SACKS,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1",2008,POST,PUNTING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2",2008,POST,SACKS,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=3",2008,POST,SACKS,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=4",2008,POST,SACKS,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=5",2008,POST,SACKS,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=6",2008,POST,SACKS,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1",2008,POST,TACKLES,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2",2008,POST,TACKLES,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=3",2008,POST,TACKLES,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=4",2008,POST,TACKLES,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=5",2008,POST,TACKLES,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=6",2008,POST,TACKLES,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1",2008,PRE,PASSING,3
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=2",2008,PRE,PASSING,3
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=3",2008,PRE,PASSING,3
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1",2008,PRE,RUSHING,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=2",2008,PRE,RUSHING,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=3",2008,PRE,RUSHING,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=4",2008,PRE,RUSHING,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=5",2008,PRE,RUSHING,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=6",2008,PRE,RUSHING,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1",2008,PRE,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=2",2008,PRE,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=3",2008,PRE,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=4",2008,PRE,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=5",2008,PRE,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=6",2008,PRE,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=7",2008,PRE,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=8",2008,PRE,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=9",2008,PRE,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=10",2008,PRE,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1",2008,PRE,FIELD_GOALS,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1",2008,PRE,KICKING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1",2008,PRE,KICK_RETURNS,3
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2",2008,PRE,KICK_RETURNS,3
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=3",2008,PRE,KICK_RETURNS,3
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1",2008,PRE,PUNTING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1",2008,PRE,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2",2008,PRE,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=3",2008,PRE,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=5",2008,PRE,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=4",2008,PRE,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=6",2008,PRE,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=7",2008,PRE,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=9",2008,PRE,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=8",2008,PRE,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=10",2008,PRE,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1",2008,PRE,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2",2008,PRE,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=3",2008,PRE,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=4",2008,PRE,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=5",2008,PRE,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=6",2008,PRE,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=7",2008,PRE,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=8",2008,PRE,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=9",2008,PRE,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2008&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=10",2008,PRE,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1",2007,REG,PASSING,3
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=2",2007,REG,PASSING,3
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=3",2007,REG,PASSING,3
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1",2007,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=2",2007,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=3",2007,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=4",2007,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=5",2007,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=6",2007,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=7",2007,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1",2007,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=2",2007,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=4",2007,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=3",2007,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=5",2007,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=6",2007,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=7",2007,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=8",2007,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=9",2007,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=10",2007,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1",2007,REG,KICKING,2
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=2",2007,REG,KICKING,2
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1",2007,REG,FIELD_GOALS,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1",2007,REG,KICK_RETURNS,5
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2",2007,REG,KICK_RETURNS,5
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=3",2007,REG,KICK_RETURNS,5
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=4",2007,REG,KICK_RETURNS,5
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=5",2007,REG,KICK_RETURNS,5
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1",2007,REG,PUNTING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1",2007,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2",2007,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=3",2007,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=4",2007,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=5",2007,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=6",2007,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=7",2007,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=8",2007,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=9",2007,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=10",2007,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2007&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1",2007,REG,TACKLES,10
