,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2015,REG,KICK_RETURNS,4
59,Dwayne Harris,DAL,WR,4,97,24.3,28,0,4,0,0,0,3,5,1.7,6,0,0,0,0,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
61,Mike Edwards,NYJ,CB,1,24,24.0,24,0,1,0,0,1,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
61,Greg McCoy,MIN,CB,1,24,24.0,24,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
61,Niles Paul,WAS,TE,1,24,24.0,24,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
61,Taveon Rogers,CIN,WR,1,24,24.0,24,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
61,Chris Thompson,WAS,RB,2,48,24.0,27,0,2,0,0,0,5,121,24.2,69T,1,2,1,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
66,Quinton Patton,SF,WR,3,71,23.7,38,0,2,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
67,Frankie Hammond,KC,WR,2,47,23.5,26,0,2,0,0,0,12,137,11.4,36,0,2,0,0,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
68,Jacoby Jones,BAL,WR,3,69,23.0,33,0,2,0,0,0,2,12,6.0,8,0,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
68,Laron Scott,NYG,DB,2,46,23.0,30,0,1,0,0,0,2,17,8.5,11,0,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
70,Joseph Randle,DAL,RB,5,113,22.6,25,0,4,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
71,Kyle Wilson,NYJ,CB,2,45,22.5,24,0,2,0,0,0,2,19,9.5,13,0,0,0,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
72,Richard Goodman,SD,WR,13,288,22.2,28,0,9,0,0,1,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
73,Royce Adams,NYJ,DB,1,22,22.0,22,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
73,Anthony Armstrong,DAL,WR,1,22,22.0,22,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
73,Chris Denton,TB,WR,1,22,22.0,22,0,1,0,0,0,1,11,11.0,11,0,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
73,Johnathan Haggerty,NE,WR,1,22,22.0,22,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
73,Kevin Hardy,NYG,WR,1,22,22.0,22,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
73,Keshawn Martin,HOU,WR,1,22,22.0,22,0,1,0,0,0,1,1,1.0,1,0,0,0,2,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
73,Jordan Shipley,JAC,WR,1,22,22.0,22,0,1,0,0,0,3,39,13.0,18,0,0,0,3,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
73,Marcus Thigpen,MIA,RB,1,22,22.0,22,0,1,0,0,0,3,44,14.7,38,0,1,0,3,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
81,Kealoha Pilares,CAR,WR,2,43,21.5,23,0,2,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
82,Marcus Easley,BUF,WR,1,21,21.0,21,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
82,Josh Morgan,WAS,WR,1,21,21.0,21,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
82,Bradley Randle,MIN,RB,1,21,21.0,21,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
82,Theo Riddick,DET,RB,1,21,21.0,21,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
82,Josh Vaughan,ATL,RB,1,21,21.0,21,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
87,Isaiah Pead,STL,RB,5,102,20.4,25,0,3,0,0,1,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
88,Anthony Dixon,SF,RB,1,20,20.0,20,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
88,Omarius Hines,GB,WR,1,20,20.0,20,0,1,0,0,0,2,10,5.0,10,0,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
88,Mossis Madu,NYJ,RB,1,20,20.0,20,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
88,J.J. Wilcox,DAL,SS,1,20,20.0,20,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
92,Taiwan Jones,OAK,DB,2,39,19.5,29,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
93,Chase Ford,MIN,TE,1,19,19.0,19,0,0,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
93,Armond Smith,CAR,RB,3,57,19.0,22,0,2,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
95,Marcus Cromartie,SD,DB,1,18,18.0,18,0,0,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
95,B.W. Webb,DAL,CB,1,18,18.0,18,0,0,0,0,0,2,0,0.0,0,0,0,0,0,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
97,Matthew Slater,NE,WR,2,35,17.5,19,0,0,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
98,Robert Alford,ATL,CB,2,34,17.0,19,0,0,0,0,0,5,51,10.2,23,0,1,0,3,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
99,Zach Brown,BUF,RB,1,15,15.0,15,0,0,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
99,Chris Owusu,TB,WR,1,15,15.0,15,0,0,0,0,0,1,0,0.0,0,0,0,0,0,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2,2013,PRE,KICK_RETURNS,3
,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=3,2013,PRE,KICK_RETURNS,3
101,Johnathan Franklin,GB,RB,1,14,14.0,14,0,0,0,0,0,2,1,0.5,1,0,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=3,2013,PRE,KICK_RETURNS,3
101,Konrad Reuland,NYJ,TE,1,14,14.0,14,0,0,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=3,2013,PRE,KICK_RETURNS,3
103,Bryce Brown,PHI,RB,1,13,13.0,13,0,0,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=3,2013,PRE,KICK_RETURNS,3
103,Roy Helu,WAS,RB,1,13,13.0,13,0,0,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=3,2013,PRE,KICK_RETURNS,3
103,D.J. Moore,CAR,CB,1,13,13.0,13,0,0,0,0,0,1,4,4.0,4,0,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=3,2013,PRE,KICK_RETURNS,3
106,Levine Toilolo,ATL,TE,1,12,12.0,12,0,0,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=3,2013,PRE,KICK_RETURNS,3
107,Jackie Battle,TEN,RB,1,11,11.0,11,0,0,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=3,2013,PRE,KICK_RETURNS,3
107,Jorvorskie Lane,MIA,FB,1,11,11.0,11,0,0,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=3,2013,PRE,KICK_RETURNS,3
109,Joique Bell,DET,RB,1,10,10.0,10,0,0,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=3,2013,PRE,KICK_RETURNS,3
110,Mike McNeill,STL,TE,1,5,5.0,5,0,0,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=3,2013,PRE,KICK_RETURNS,3
111,Julian Edelman,NE,WR,1,4,4.0,4,0,0,0,0,0,4,32,8.0,22,0,1,0,2,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=3,2013,PRE,KICK_RETURNS,3
112,Larry Donnell,NYG,TE,1,0,0.0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=3,2013,PRE,KICK_RETURNS,3
,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
1,DeAngelo Hall,WAS,CB,1,43,43.0,43,0,1,1,0,0,1,0,0.0,0,0,0,0,0,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
2,Marcus Easley,BUF,WR,2,75,37.5,55,0,2,1,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
3,Deji Karim,IND,RB,9,328,36.4,101T,1,8,1,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
4,Marcel Reece,OAK,FB,1,36,36.0,36,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
5,Percy Harvin,MIN,WR,16,574,35.9,105T,1,15,4,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
6,Cyrus Gray,KC,RB,1,33,33.0,33,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
6,Dion Lewis,PHI,RB,1,33,33.0,33,0,1,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
8,Trindon Holliday,DEN,WR,11,358,32.5,105T,1,7,3,0,1,31,334,10.8,76T,1,6,2,4,4,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
9,Jacoby Jones,BAL,WR,38,1167,30.7,108T,2,34,5,0,0,37,341,9.2,63T,1,2,1,16,2,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
10,Jerrel Jernigan,NYG,WR,2,60,30.0,60,0,1,1,0,1,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
11,LaMichael James,SF,RB,14,417,29.8,62,0,11,1,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
12,Lavelle Hawkins,TEN,WR,7,205,29.3,71,0,5,1,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
13,Leon Washington,SEA,RB,27,784,29.0,98T,1,19,5,0,1,41,356,8.7,52,0,5,1,17,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
14,Clyde Gates,NYJ,WR,5,144,28.8,47,0,4,2,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
15,Jeremy Ross,GB,WR,3,86,28.7,44,0,2,1,0,0,4,103,25.8,58,0,2,1,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
16,Leodis McKelvin,BUF,CB,18,510,28.3,59,0,17,2,0,0,23,431,18.7,88T,2,7,2,14,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
17,Richard Goodman,SD,WR,18,497,27.6,39,0,16,0,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
17,Brad Smith,BUF,WR,18,496,27.6,89T,1,14,1,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
19,Joe McKnight,NYJ,RB,39,1072,27.5,100T,1,29,5,0,2,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
19,Justin Rogers,BUF,DB,2,55,27.5,28,0,2,0,0,0,3,14,4.7,14,0,0,0,4,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
21,Josh Cribbs,CLE,WR,43,1178,27.4,74,0,36,3,0,1,38,457,12.0,60,0,7,1,8,4,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
21,Marcus Thigpen,MIA,RB,38,1040,27.4,96T,1,30,4,0,0,26,316,12.2,72T,1,4,1,6,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
23,Kyle Williams,SF,WR,13,353,27.2,94,0,8,2,0,0,4,52,13.0,20,0,1,0,6,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
24,Joique Bell,DET,RB,2,54,27.0,30,0,2,0,0,1,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
24,Emmanuel Sanders,PIT,WR,1,27,27.0,27,0,1,0,0,0,9,93,10.3,63,0,1,1,9,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
26,David Wilson,NYG,RB,57,1533,26.9,97T,1,41,7,0,0,--,--,--,--,--,--,--,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
27,Darren Sproles,NO,RB,18,483,26.8,48,0,15,1,0,0,23,183,8.0,37,0,3,0,14,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
28,Travaris Cadet,NO,RB,26,690,26.5,75,0,21,1,0,1,1,2,2.0,2,0,0,0,2,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
28,Chris Rainey,PIT,RB,39,1035,26.5,68,0,28,6,0,0,3,16,5.3,13,0,0,0,0,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
30,Marcus Sherels,MIN,CB,16,422,26.4,41,0,13,2,0,0,32,287,9.0,77T,1,2,1,27,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2012&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1,2012,REG,KICK_RETURNS,4
