22,Josh Brown,NYG,K,70,4478,0,64.0,35,50.0,32,22.4,0,2,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
23,Mike Nugent,CIN,K,86,5496,1,63.9,32,37.2,52,23.4,0,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
24,Billy Cundiff,CLE,K,65,4131,0,63.6,42,64.6,20,25.5,0,3,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
25,Dan Bailey,DAL,K,93,5905,0,63.5,52,55.9,38,20.8,0,2,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
26,Justin Tucker,BAL,K,82,5195,1,63.4,42,51.2,38,23.0,0,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
27,Michael Koenen,TB,P,69,4363,1,63.2,41,59.4,24,18.8,0,4,2,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
28,Nick Folk,NYJ,K,73,4584,0,62.8,30,41.1,42,22.3,0,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
29,Alex Henery,PHI,K,90,5641,0,62.7,37,41.1,52,23.6,2,2,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
30,Matt Bosher,ATL,P,79,4902,0,62.1,50,63.3,23,24.8,0,6,3,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
31,Britton Colquitt,DEN,P,1,62,0,62.0,0,0.0,1,16.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
32,Mason Crosby,GB,K,57,3520,1,61.8,13,22.8,42,23.0,0,1,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
32,John Potter,WAS,K,14,865,0,61.8,8,57.1,5,17.6,0,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
34,David Akers,DET,K,14,863,0,61.6,7,50.0,6,27.8,0,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
35,Rob Bironas,TEN,K,80,4891,1,61.1,32,40.0,42,24.8,0,5,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
36,Sebastian Janikowski,OAK,K,74,4477,1,60.5,38,51.4,30,20.4,0,5,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
36,Shaun Suisham,PIT,K,86,5201,3,60.5,24,27.9,55,22.3,0,3,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
38,Brett Kern,TEN,P,3,181,0,60.3,0,0.0,3,18.7,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
39,Kai Forbath,WAS,K,57,3434,0,60.2,14,24.6,41,23.2,1,2,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
40,Brad Nortman,CAR,P,2,120,0,60.0,0,0.0,2,16.5,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
41,Robbie Gould,CHI,K,89,5258,1,59.1,38,42.7,46,19.3,1,4,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
42,Sav Rocca,WAS,P,1,56,0,56.0,0,0.0,1,10.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
43,Brandon Fields,MIA,P,1,53,0,53.0,0,0.0,1,15.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
43,Andy Lee,SF,P,1,53,0,53.0,0,0.0,1,24.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
45,Dave Zastudil,ARI,P,1,51,0,51.0,0,0.0,1,0.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
46,Spencer Lanning,CLE,P,8,403,0,50.4,0,0.0,7,14.6,0,2,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
47,Steve Weatherford,NYG,P,1,49,0,49.0,0,0.0,1,4.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
48,Adam Podlesh,CHI,P,1,43,0,43.0,0,0.0,1,-4.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
49,Johnny Hekker,STL,P,3,69,1,23.0,0,0.0,1,-5.0,0,2,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
50,Garrett Hartley,NO,K,1,9,0,9.0,0,0.0,0,--,0,1,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,REG,KICKING,1
1,Pat McAfee,IND,P,13,899,0,69.2,4,30.8,9,24.9,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,POST,KICKING,1
2,Ryan Allen,NE,P,1,68,0,68.0,0,0.0,1,16.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,POST,KICKING,1
3,Ryan Succop,KC,K,9,608,0,67.6,6,66.7,3,30.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,POST,KICKING,1
4,Steven Hauschka,SEA,K,20,1321,0,66.1,9,45.0,11,21.8,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,POST,KICKING,1
5,Graham Gano,CAR,K,3,195,0,65.0,3,100.0,0,--,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,POST,KICKING,1
5,Thomas Morstead,NO,P,7,455,0,65.0,1,14.3,6,24.2,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,POST,KICKING,1
7,Britton Colquitt,DEN,P,1,64,0,64.0,0,0.0,1,20.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,POST,KICKING,1
7,Mike Nugent,CIN,K,2,128,0,64.0,1,50.0,1,23.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,POST,KICKING,1
9,Mason Crosby,GB,K,4,251,0,62.8,1,25.0,3,26.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,POST,KICKING,1
10,Phil Dawson,SF,K,15,931,0,62.1,3,20.0,12,24.3,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,POST,KICKING,1
11,Alex Henery,PHI,K,5,309,0,61.8,1,20.0,4,24.5,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,POST,KICKING,1
12,Matt Prater,DEN,K,14,845,0,60.4,12,85.7,1,87.0,1,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,POST,KICKING,1
13,Stephen Gostkowski,NE,K,11,625,0,56.8,9,81.8,1,4.0,0,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,POST,KICKING,1
14,Nick Novak,SD,K,10,536,0,53.6,0,0.0,9,25.3,0,1,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,POST,KICKING,1
15,Shayne Graham,NO,K,1,6,0,6.0,0,0.0,0,--,0,1,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,POST,KICKING,1
1,Brandon McManus,IND,K,14,1003,0,71.6,8,57.1,6,43.7,1,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
2,Garrett Hartley,NO,K,10,703,0,70.3,1,10.0,9,31.6,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
3,Nick Novak,SD,K,16,1121,0,70.1,3,18.8,13,35.3,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
4,Carson Wiggs,SEA,K,5,350,0,70.0,1,20.0,4,22.3,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
5,Pat McAfee,IND,P,5,345,0,69.0,0,0.0,5,27.8,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
6,Josh Brown,NYG,K,19,1309,0,68.9,10,52.6,9,25.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
7,Will Batson,ARI,P,3,206,0,68.7,0,0.0,3,19.7,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
7,Caleb Sturgis,MIA,K,21,1442,0,68.7,15,71.4,6,22.2,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
9,Sebastian Janikowski,OAK,K,8,549,0,68.6,2,25.0,6,24.7,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
9,Greg Zuerlein,STL,K,13,892,0,68.6,7,53.8,6,28.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
11,Matt Bosher,ATL,P,15,1027,0,68.5,6,40.0,9,26.3,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
11,Justin Tucker,BAL,K,24,1644,0,68.5,14,58.3,10,25.6,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
13,Derek Dimke,TB,K,10,684,0,68.4,0,0.0,10,28.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
14,Dan Bailey,DAL,K,13,888,0,68.3,7,53.8,6,34.2,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
14,Rob Bironas,TEN,K,6,410,0,68.3,4,66.7,2,70.5,1,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
14,Robbie Gould,CHI,K,24,1638,0,68.3,3,12.5,21,23.5,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
14,Ryan Succop,KC,K,20,1366,0,68.3,12,60.0,8,27.8,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
14,Giorgio Tavecchio,GB,K,4,273,0,68.3,1,25.0,3,28.7,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
19,Graham Gano,CAR,K,18,1225,0,68.1,11,61.1,7,25.6,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
20,Kai Forbath,WAS,K,14,951,0,67.9,5,35.7,9,25.3,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
54,Colton Schmidt,SF,P,7,475,0,67.9,0,0.0,7,24.6,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
22,Michael Koenen,TB,P,4,271,0,67.8,3,75.0,1,22.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
22,Morgan Lineberry,CAR,K,4,271,0,67.8,0,0.0,4,31.8,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
24,Brett Maher,DAL,K,2,135,0,67.5,1,50.0,1,28.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
25,Phil Dawson,SF,K,16,1078,0,67.4,3,18.8,13,29.3,1,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
25,Jay Feely,ARI,K,13,876,0,67.4,7,53.8,6,24.2,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
27,Jeremy Shelley,ATL,K,3,202,0,67.3,1,33.3,2,26.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
28,Thomas Morstead,NO,P,11,735,0,66.8,8,72.7,3,26.7,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
29,Steven Hauschka,SEA,K,20,1334,0,66.7,12,60.0,8,25.6,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
29,Havard Rugland,DET,K,6,400,0,66.7,2,33.3,4,22.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
31,Nick Folk,NYJ,K,12,799,1,66.6,5,41.7,6,25.2,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
32,Randy Bullock,HOU,K,21,1397,0,66.5,12,57.1,9,29.8,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
32,Shaun Suisham,PIT,K,15,998,0,66.5,7,46.7,8,32.0,1,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
34,Dustin Hopkins,BUF,K,14,929,1,66.4,4,28.6,9,23.9,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
34,Josh Scobee,JAC,K,14,929,1,66.4,3,21.4,10,27.5,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
36,Maikon Bonani,TEN,K,15,994,0,66.3,10,66.7,5,26.8,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
37,Quinn Sharp,CIN,K,9,596,0,66.2,6,66.7,3,21.7,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
38,Brandon Bogotay,CLE,K,7,463,0,66.1,3,42.9,4,19.8,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
39,Spencer Benton,DAL,P,4,264,0,66.0,2,50.0,2,23.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
39,Mike Nugent,CIN,K,14,924,0,66.0,4,28.6,10,21.4,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
41,John Potter,WAS,K,8,525,0,65.6,3,37.5,5,21.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
42,Stephen Gostkowski,NE,K,19,1244,0,65.5,9,47.4,10,29.7,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
43,Matt Prater,DEN,K,17,1112,0,65.4,12,70.6,5,42.6,1,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
44,David Akers,DET,K,6,392,0,65.3,2,33.3,4,22.8,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
45,Blair Walsh,MIN,K,16,1042,0,65.1,12,75.0,4,35.5,1,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
46,Danny Hrapmann,PIT,K,2,130,0,65.0,2,100.0,0,--,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
46,Chris Kluwe,OAK,P,1,65,0,65.0,0,0.0,1,14.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
46,Tim Masthay,GB,P,2,130,0,65.0,2,100.0,0,--,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
46,Justin Medlock,OAK,K,3,195,0,65.0,3,100.0,0,--,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
50,Eddy Carmona,OAK,K,7,451,0,64.4,0,0.0,7,25.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1,2013,PRE,KICKING,2
50,Sam Martin,DET,P,13,837,0,64.4,8,61.5,5,17.4,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=2,2013,PRE,KICKING,2
52,Alex Henery,PHI,K,17,1087,1,63.9,11,64.7,5,19.8,0,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=2,2013,PRE,KICKING,2
53,Mason Crosby,GB,K,7,446,0,63.7,4,57.1,3,16.3,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=2,2013,PRE,KICKING,2
54,Colton Schmidt,CLE,P,4,251,0,62.8,1,25.0,3,21.3,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=2,2013,PRE,KICKING,2
55,Robert Malone,NYJ,P,2,120,0,60.0,0,0.0,2,23.0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2013&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=2,2013,PRE,KICKING,2
