,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1,2015,REG,SACKS,10
67,Jerry Hughes,BUF,DE,52,37,15,5.0,--,--,--,--,--,--,2,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
67,Malik Jackson,DEN,DE,45,34,11,5.0,1,--,--,--,--,--,0,2,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
67,Michael Johnson,CIN,DE,42,29,13,5.0,--,--,--,--,--,--,3,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
67,Howard Jones,TB,DE,14,9,5,5.0,0,--,--,--,--,--,1,1,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
67,Ron Parker,KC,SS,78,67,11,5.0,--,15,3,0,5,5,1,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
67,Domata Peko,CIN,DT,35,17,18,5.0,--,--,--,--,--,--,0,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
67,Robert Quinn,STL,DE,21,13,8,5.0,--,--,--,--,--,--,3,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
67,Sheldon Richardson,NYJ,DE,35,20,15,5.0,--,--,--,--,--,--,2,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
67,Brian Robison,MIN,DE,34,30,4,5.0,--,--,--,--,--,--,1,2,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
67,John Simon,HOU,OLB,53,39,14,5.0,--,--,--,--,--,--,0,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
67,Lawrence Timmons,PIT,ILB,119,77,42,5.0,--,7,1,0,0,0,1,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
67,Mario Williams,BUF,DE,19,15,4,5.0,--,--,--,--,--,--,0,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
67,Wesley Woodyard,TEN,ILB,87,54,33,5.0,0,--,--,--,--,--,1,1,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
85,Allen Bailey,KC,DE,38,26,12,4.5,--,--,--,--,--,--,2,1,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
85,Jadeveon Clowney,HOU,OLB,40,27,13,4.5,--,--,--,--,--,--,1,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
85,Eddie Goldman,CHI,NT,22,16,6,4.5,--,--,--,--,--,--,0,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
85,Lawrence Guy,BAL,DE,46,29,17,4.5,--,--,--,--,--,--,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
85,David Harris,NYJ,ILB,108,67,41,4.5,--,--,--,--,--,--,2,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
85,Jason Jones,DET,DE,31,27,4,4.5,--,--,--,--,--,--,1,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
85,Derrick Morgan,TEN,OLB,24,17,7,4.5,--,--,--,--,--,--,1,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
92,Will Allen,PIT,SS,80,62,18,4.0,--,9,1,0,20,20,2,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
92,Vic Beasley,ATL,DE,26,20,6,4.0,--,4,1,0,0,0,2,--,--,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2015&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2,2015,REG,SACKS,10
